Inventory : Ad Unit Summary,,,,,,,,,
NOTE: This Report Includes Real Time Data.,,,,,,,,,
Report Inputs:,,,,,,,,,
Start Date:,,2017-06-05,,,,,,,
End Date:,,2017-06-05,,,,,,,
Sites Selected:,,None Selected (default to all applicable values).,,,,,,,
Ad Unit Sizes Selected:,,None Selected (default to all applicable values).,,,,,,,
 ,,,,,,,,,
Report Data:,,,,,,,,,
Site Name,Site ID,Ad Unit,Ad Unit ID,Currency,Ad Requests,Billable Impressions Delivered,Revenue,eCPM,Fill Rate (%)
100669_28200696_Web (www.retiredby40blog.com),537167214,100669_BTF_300x250_28200696_2W,537284470,USD,23,10,0.004573,0.457300,43.478260
100778_28200696_Web (www.meandmyinsanity.com),537179148,100778_BTF_300x250_28200696_2W,537318805,USD,10,2,0.000886,0.443000,20.000000
100860_28200696_Mobile (www.thedailyseam.com),537183992,100860_ATF_300x250_28200696_1M,537366573,USD,65,15,0.007930,0.528666,23.076923
100906_28200696_Mobile (www.veggieandthebeastfeast.com),537185337,100906_BTF_300x250_28200696_2M,537424373,USD,96,0,0.000000,0.000000,0.000000
100878_28200696_Mobile (www.momsbistro.net),537184701,100878_ATF_300x250_28200696_1M,537394314,USD,1,1,0.000515,0.515000,100.000000
100956_28200696_Mobile (www.solveyourtech.com),537187870,100956_BTF_300x250_28200696_4MADS,537575561,USD,108,48,0.011390,0.237291,44.444444
100842_28200696_Mobile (www.lovetobeinthekitchen.com),537183368,100842_BTF_728x90_28200696_1M,538039229,USD,8,2,0.000800,0.400000,25.000000
700084_28200696_Mobile (www.decoradventures.com),537231061,700084_MBL_300x250_28200696_1M,538187565,USD,176,59,0.030613,0.518864,33.522727
101571_28200696_Web (www.au-di-tions.com),537270763,101571_BTF_300x250_28200696_1W,538471741,USD,470,164,0.077632,0.473365,34.893617
101077_28200696_Web (www.flouronmyface.com),537193045,101077_ATF_728x90_28200696_1W,537969038,USD,36,7,0.002427,0.346714,19.444444
101538_28200696_Web (www.littlebitsofeverything.com),537264631,101538_BTF_300x250_28200696_1W,538433976,USD,1,0,0.000000,0.000000,0.000000
100497_28200696_Mobile (www.bakehappy.net),537147338,100497_BTF_300x250_28200696_4MRW1,537241054,USD,317,38,0.014617,0.384657,11.987381
100838_28200696_Mobile (www.houseontheway.com),537183358,100838_BTF_300x250_28200696_4M,537359863,USD,76,19,0.011812,0.621684,25.000000
101511_28200696_Web (www.thesiliconjournal.com),537261359,101511_BTF_300x250_28200696_2W,538433271,USD,8,5,0.002000,0.400000,62.500000
101419_28200696_Web (www.newsbake.com),537248818,101419_BTF_300x250_28200696_3W,538308187,USD,"18,709","16,872",3.587072,0.212605,90.181196
101506_28200696_Web (www.produceonparade.com),537260988,101506_BTF_300x250_28200696_5W,538522182,USD,138,82,0.040854,0.498219,59.420289
100208_28200696_Web (www.bargainbriana.com),537113159,100208_BTF_300x250_28200696_2W,538600452,USD,115,36,0.017079,0.474416,31.304347
101264_28200696_Web (www.roomsforrentblog.com),537218431,101264_ATF_300x250_28200696_1W,538105776,USD,36,22,0.010747,0.488500,61.111111
100519_28200696_Web (www.allthingsgd.com),537148544,100519_ATF_728x90_28200696_1W,537243830,USD,76,22,0.013334,0.606090,28.947368
101028_28200696_Web (www.abirdandabean.com),537190194,101028_BTF_300x250_28200696_2W,537715823,USD,74,61,0.035091,0.575262,82.432432
100744_28200696_Web (www.ablossominglife.com),537176860,100744_ATF_728x90_28200696_1W,537313605,USD,59,6,0.002493,0.415500,10.169491
100808_28200696_Mobile (www.honestmom.com),537182518,100808_ATF_728x90_28200696_1M,537345555,USD,2,1,0.000550,0.550000,50.000000
100056_28200696_Mobile (getcreativejuice.com),537075534,100056_BTF_300x250_28200696_1m (getcreativejuice.com),537096152,USD,86,13,0.007323,0.563307,15.116279
101358_28200696_Web (www.its-fitting.com),537237710,101358_BTF_300x250_28200696_1W,538230102,USD,47,17,0.010290,0.605294,36.170212
101712_28200696_Web (www.boredwon.com),537296606,101712_BTF_300x250_28200696_1W,538639871,USD,1,1,0.000575,0.575000,100.000000
101884_28200696_Web (www.aplaceforpitbulls.com),537311456,101884_ATF_300x250_28200696_1WRW1,538737442,USD,4,1,0.000200,0.200000,25.000000
100259_28200696_Mobile (www.projectrunplay.com),537121121,100259_BTF_728x90_28200696_1M,537184899,USD,12,3,0.001575,0.525000,25.000000
101962_28200696_Mobile (www.insidethemagic.net),538975400,101962_TBL_300x250_28200696_1M,538975406,USD,14,14,0.007372,0.526571,100.000000
100884_28200696_Web (www.momhomeguide.com),537184712,100884_BTF_300x250_28200696_7W,538040515,USD,15,10,0.004022,0.402200,66.666666
101227_28200696_Mobile (www.littlefamilyadventure.com),537208319,101227_ATF_728x90_28200696_1M,538057143,USD,47,9,0.004596,0.510666,19.148936
100125_28200696_Mobile (www.clutterinterrupted.com),537092969,100125_ATF_300x250_28200696_1M,537125094,USD,37,24,0.015350,0.639583,64.864864
101016_28200696_Mobile (www.kidsonaplane.com),537189898,101016_MBL_300x250_28200696_1M,538284216,USD,950,541,0.304337,0.562545,56.947368
101885_28200696_Web (www.yourjstory.com),537311645,101885_BTF_300x250_28200696_1WRW1,538739060,USD,2,0,0.000000,0.000000,0.000000
100880_28200696_Mobile (www.creatingandco.com),537184705,100880_ATF_300x250_28200696_1M,537394360,USD,21,5,0.003029,0.605800,23.809523
100717_28200696_Mobile (www.myjoyfilledlife.com),537174737,100717_MBL_300x250_28200696_1M,538609394,USD,2,0,0.000000,0.000000,0.000000
101610_28200696_Web (www.indulgd.com),537275610,101610_BTF_300x250_28200696_2W,538505060,USD,3,0,0.000000,0.000000,0.000000
101868_28200696_Web (www.industrystandarddesign.com),537309543,101868_BTF_728x90_28200696_1W,538718186,USD,267,24,0.012197,0.508208,8.988764
100718_28200696_Web (www.worthingcourtblog.com),537175120,100718_BTF_300x250_28200696_2W,537303852,USD,24,2,0.001000,0.500000,8.333333
100908_28200696_Web (www.manusmenu.com),537185340,100908_BTF_300x250_28200696_3W,537424476,USD,154,48,0.029176,0.607833,31.168831
100756_28200696_Web (www.lifemadesimplebakes.com),537176854,100756_BTF_300x250_28200696_3W,537313534,USD,481,331,0.154376,0.466392,68.814968
101425_28200696_Web (www.vodkaandbiscuits.com),537250273,101425_BTF_300x250_28200696_3W,538318681,USD,184,141,0.067693,0.480092,76.630434
100952_28200696_Mobile (www.travelmamas.com),537187862,100952_MBL_300x250_28200696_1M,538598796,USD,1,0,0.000000,0.000000,0.000000
101011_28200696_Mobile (www.mrshinesclass.com),537189289,101011_MBL_300x250_28200696_1M,538284212,USD,44,27,0.015153,0.561222,61.363636
100958_28200696_Mobile (www.mooreorlesscooking.com),537187874,100958_MBL_300x250_28200696_1M,538289984,USD,3,0,0.000000,0.000000,0.000000
100082_28200696_Mobile (pillowthought.com),537082647,100082_BTF_160X600_28200696_1M,537107836,USD,24,2,0.003012,1.506000,8.333333
100760_28200696_Web (www.titicrafty.com),537177635,100760_BTF_300x250_28200696_3W,537505283,USD,385,83,0.029283,0.352807,21.558441
101938_28200696_Web (www.hearthandmade.co.uk),537323638,101938_BTF_300x250_28200696_1W,538811180,USD,"1,056",321,0.198457,0.618246,30.397727
100886_28200696_Mobile (www.journeyofparenthood.com),537184717,100886_BTF_300x250_28200696_1M,537394465,USD,3,0,0.000000,0.000000,0.000000
101304_28200696_Web (www.lovehomeandhealth.com),537227945,101304_ATF_728x90_28200696_1W,538167055,USD,10,3,0.003305,1.101666,30.000000
101962_28200696_Web (www.insidethemagic.net),538975399,101962_BTF_300x250_28200696_1W,538975448,USD,519,516,0.334000,0.647286,99.421965
100271_28200696_Web (www.toulouseandtonic.com),537122160,100271_BTF_300x250_28200696_3W,537187387,USD,0,0,0.000000,0.000000,0.000000
100674_28200696_Mobile (www.goingawesomeplaces.com),537170980,100674_BTF_728x90_28200696_1M,537290546,USD,6,2,0.000800,0.400000,33.333333
101584_28200696_Mobile (www.lecturisiarome.ro),537271693,101584_TBL_300x250_28200696_1M,538479382,USD,193,14,0.004211,0.300785,7.253886
100259_28200696_Mobile (www.projectrunplay.com),537121121,100259_BTF_300x250_28200696_2M,537184904,USD,12,6,0.002175,0.362500,50.000000
101126_28200696_Mobile (www.homemadeginger.com),537197454,101126_BTF_300x250_28200696_4M,537994793,USD,162,54,0.030638,0.567370,33.333333
101251_28200696_Mobile (www.michigansavingandmore.com),537216267,101251_ATF_728x90_28200696_1M,538095382,USD,4,2,0.000968,0.484000,50.000000
101035_28200696_Mobile (www.mormonbuzzz.com),537190522,101035_BTF_300x250_28200696_4M,537736576,USD,1,0,0.000000,0.000000,0.000000
101691_28200696_Web (www.dynastysportshq.com),537289926,101691_BTF_300x250_28200696_2W,538599312,USD,72,36,0.016753,0.465361,50.000000
100854_28200696_Mobile (diyfunideas.com),537203083,100854_BTF_300x250_28200696_1M,538027456,USD,387,221,0.056343,0.254945,57.105943
100920_28200696_Mobile (www.hairbuddha.net),537185485,100920_TBL_300x250_28200696_1M,537638960,USD,247,38,0.012321,0.324236,15.384615
101863_28200696_Web (www.whackstarhunters.com),537309013,101863_BTF_300x250_28200696_1WADS,538712204,USD,1,0,0.000000,0.000000,0.000000
101023_28200696_Mobile (www.veonoticia.com),537189908,101023_ATF_300x250_28200696_1MRW1,537678993,USD,254,16,0.005976,0.373500,6.299212
100818_28200696_Mobile (www.theglowingfridge.com),537182503,100818_ATF_300x250_28200696_1M,537344045,USD,970,197,0.101587,0.515670,20.309278
100956_28200696_Web (www.solveyourtech.com),537187869,100956_BTF_300x250_28200696_4WADS,537575562,USD,"3,508","1,256",0.396369,0.315580,35.803876
101537_28200696_Mobile (www.littlegoldpixel.com),537264630,101537_MBL_300x250_28200696_1M,538433970,USD,"1,545",685,0.325996,0.475906,44.336569
100498_28200696_Mobile (www.carrieelle.com),537147340,100498_TBL_300x250_28200696_1M,538592209,USD,552,119,0.046772,0.393042,21.557971
100129_28200696_Web (www.themomoftheyear.net),537091518,100129_ATF_300x250_28200696_1W,537122553,USD,22,14,0.009724,0.694571,63.636363
101695_28200696_Web (www.couponistaqueen.com),537289934,101695_ATF_300x250_28200696_1W,538599354,USD,1,1,0.000684,0.684000,100.000000
100878_28200696_Mobile (www.momsbistro.net),537184701,100878_BTF_300x250_28200696_3M,537394320,USD,2,2,0.000800,0.400000,100.000000
101177_28200696_Mobile (www.refurbished-ideas.com),537203113,101177_ATF_300x250_28200696_1M,538027061,USD,194,52,0.029132,0.560230,26.804123
100485_28200696_Web (www.eat-drink-love.com),537144546,100485_BTF_160x600_28200696_2W,537235838,USD,62,18,0.013044,0.724666,29.032258
101341_28200696_Mobile (www.gameofwarrealtips.com),537292130,101341_MBL_300x250_28200696_1M,538612949,USD,0,0,0.000000,0.000000,0.000000
100863_28200696_Mobile (www.summerscraps.com),537183999,100863_ATF_300x250_28200696_1M,537436911,USD,25,7,0.003657,0.522428,28.000000
TBN Propel Tier 1,537197217,654321_BTF_300x250_28200696_1,537993211,USD,362,269,0.140852,0.523613,74.309392
101227_28200696_Web (www.littlefamilyadventure.com),537208320,101227_BTF_300x250_28200696_2W,538057128,USD,168,81,0.037395,0.461666,48.214285
101778_28200696_Web (www.chronicbodypain.net),537297502,101778_BTF_336x280_28200696_1W,538646642,USD,4,0,0.000000,0.000000,0.000000
100158_28200696_Mobile (www.home-ec101.com),537100563,100158_BTF_300x250_28200696_1M,537137453,USD,483,77,0.045132,0.586129,15.942028
100254_28200696_Mobile (www.heathersdish.com),537120251,100254_BTF_160x600_28200696_5M,537183590,USD,104,0,0.000000,0.000000,0.000000
100744_28200696_Web (www.ablossominglife.com),537176860,100744_ATF_300x250_28200696_1W,537313611,USD,50,10,0.004093,0.409300,20.000000
100865_28200696_Web (www.thrivinghomeblog.com),537184405,100865_BTF_300x250_28200696_2W,537384357,USD,"1,961",686,0.293760,0.428221,34.982151
100129_28200696_Web (www.themomoftheyear.net),537091518,100129_BTF_300x250_28200696_1W,537122555,USD,31,22,0.008902,0.404636,70.967741
101904_28200696_Web (www.kamat.com),537315452,101904_ATF_728x90_28200696_1W,538759159,USD,1,0,0.000000,0.000000,0.000000
100944_28200696_Mobile (www.crazyadventuresinparenting.com),537187846,100944_BTF_300x250_28200696_2M,537572439,USD,16,3,0.001415,0.471666,18.750000
100704_28200696_Web (www.ilovevegan.com),537174153,100704_BTF_300x250_28200696_4W,538598791,USD,26,5,0.002079,0.415800,19.230769
100082_28200696_Web (pillowthought.com),537082649,100082_BTF_300X250_28200696_1W,537107840,USD,1,0,0.000000,0.000000,0.000000
100309_28200696_Mobile (www.beyerbeware.net),537126379,100309_BTF_160x600_28200696_2M,537196085,USD,934,183,0.094895,0.518551,19.593147
100991_28200696_Mobile (www.Housekaboodle.com),537188674,100991_BTF_300x250_28200696_1M,537617873,USD,556,170,0.092427,0.543688,30.575539
101294_28200696_Web (www.thealmondeater.com),537225383,101294_BTF_300x250_28200696_4W,538154072,USD,275,30,0.014668,0.488933,10.909090
100830_28200696_Web (www.thetwobiteclub.com),537183199,100830_BTF_300x250_28200696_3W,538252850,USD,1,1,0.000400,0.400000,100.000000
100125_28200696_Mobile (www.clutterinterrupted.com),537092969,100125_BTF_728x90_28200696_1M,537125092,USD,6,1,0.000450,0.450000,16.666666
101421_28200696_Web (www.clairebrodydesigns.com),537249245,101421_ATF_728x90_28200696_1W,538314784,USD,39,13,0.006387,0.491307,33.333333
100463_28200696_Web (www.howto-simplify.com),537142613,100463_BTF_300x250_28200696_1W,537231892,USD,15,4,0.002017,0.504250,26.666666
100852_28200696_Web (www.tipsforfamilytrips.com),537191241,100852_BTF_300x250_28200696_2W,537967204,USD,96,54,0.027954,0.517666,56.250000
100963_28200696_Web (www.gracetable.org),537187881,100963_BTF_728x90_28200696_2W,537575891,USD,7,2,0.001588,0.794000,28.571428
100835_28200696_Web (www.amandalinettemeder.com),537183352,100835_ATF_300x250_28200696_1W,537359729,USD,105,21,0.004918,0.234190,20.000000
101319_28200696_Web (www.eyesonheaven.net),537232419,101319_BTF_300x250_28200696_2W,538197837,USD,12,4,0.001941,0.485250,33.333333
100213_28200696_Web (www.raegunramblings.com),537113597,100213_ATF_728x90_28200696_1W,537171350,USD,89,33,0.018237,0.552636,37.078651
101781_28200696_Web (www.purrtacular.com),537297505,101781_BTF_300x250_28200696_1W,538644800,USD,719,301,0.069120,0.229634,41.863699
101924_28200696_Web (www.howtobeperfectwoman.com),537319769,101924_ATF_728x90_28200696_1W,538784397,USD,6,0,0.000000,0.000000,0.000000
101084_28200696_Web (www.cultofmoney.com),537193461,101084_BTF_300x250_28200696_1W,537971588,USD,8,6,0.003478,0.579666,75.000000
101779_28200696_Mobile (www.salu-salo.com),537297503,101779_MBL_300x250_28200696_1M,538644793,USD,"2,871",409,0.180420,0.441124,14.245907
101084_28200696_Mobile (www.cultofmoney.com),537193460,101084_ATF_300x250_28200696_1M,537971587,USD,39,21,0.014550,0.692857,53.846153
100204_28200696_Mobile (www.crafterhoursblog.com),537112599,100204_BTF_728x90_28200696_1M,537158905,USD,22,3,0.001350,0.450000,13.636363
101342_28200696_Web (www.cafelenormand.com),537235258,101342_BTF_300x250_28200696_1W,538219553,USD,73,3,0.001954,0.651333,4.109589
100408_28200696_Web (www.club.chicacircle.com),537135872,100408_ATF_728x90_28200696_1W,537212845,USD,1,0,0.000000,0.000000,0.000000
700351_28200696_Mobile (www.nurturingmarriage.com),537302046,700351_MBL_300x250_28200696_1M,538669445,USD,"4,547","1,176",0.548995,0.466832,25.863206
101870_28200696_Web (www.worldwideweirdnews.com),537309338,101870_BTF_728x90_28200696_2W,538790581,USD,9,0,0.000000,0.000000,0.000000
100309_28200696_Web (www.beyerbeware.net),537126380,100309_ATF_300x250_28200696_1W,537196080,USD,204,63,0.041703,0.661952,30.882352
101016_28200696_Mobile (www.kidsonaplane.com),537189898,101016_BTF_300x250_28200696_2M,537672217,USD,1,1,0.000299,0.299000,100.000000
101425_28200696_Web (www.vodkaandbiscuits.com),537250273,101425_BTF_300x250_28200696_2W,538318676,USD,79,50,0.026274,0.525480,63.291139
101925_28200696_Web (www.cantstayoutofthekitchen.com),537319806,101925_BTF_728x90_28200696_1W,538784693,USD,618,307,0.166160,0.541237,49.676375
100952_28200696_Web (www.travelmamas.com),537187861,100952_BTF_300x250_28200696_1W,537575322,USD,2,0,0.000000,0.000000,0.000000
100082_28200696_Web (pillowthought.com),537082649,100082_ATF_300X250_28200696_1W,537107839,USD,1,0,0.000000,0.000000,0.000000
100776_28200696_Mobile (www.brunchtimebaker.com),537179143,100776_TBL_728x90_28200696_1M,537973530,USD,897,572,0.148800,0.260139,63.768115
101346_28200696_Mobile (www.thecolemines.com),537235416,101346_TBL_300x250_28200696_1M,538220735,USD,7,4,0.001196,0.299000,57.142857
101555_28200696_Web (www.chaosisbliss.com),537268454,101555_ATF_300x250_28200696_1W,538460513,USD,51,24,0.014386,0.599416,47.058823
100067_28200696_Web (simpleasthatblog.com),537079908,100067_BTF_300X250_28200696_2W (simpleasthatblog.com),537102828,USD,364,16,0.013792,0.862000,4.395604
100955_28200696_Mobile (www.morewithlesstoday.com),537187868,100955_BTF_300x250_28200696_1M,537575525,USD,2,0,0.000000,0.000000,0.000000
100067_28200696_Mobile (simpleasthatblog.com),537079907,100067_BTF_728X90_28200696_1m  (simpleasthatblog.com),537102823,USD,139,16,0.013697,0.856062,11.510791
101719_28200696_Web (www.examinedexistence.com),537291310,101719_ATF_728x90_28200696_1W,538606240,USD,11,0,0.000000,0.000000,0.000000
101506_28200696_Web (www.produceonparade.com),537260988,101506_ATF_300x250_28200696_1W,538394886,USD,24,8,0.003559,0.444875,33.333333
101724_28200696_Web (www.barrentobeautiful.com),537291692,101724_BTF_300x250_28200696_1W,538609884,USD,3,1,0.000410,0.410000,33.333333
100126_28200696_Mobile (www.simplygloria.com),537110237,100126_BTF_728x90_28200696_1M,537153619,USD,40,11,0.006291,0.571909,27.500000
101795_28200696_Mobile (www.healthyremedies.info),537299322,101795_TBL_300x250_28200696_1M,538658839,USD,1,0,0.000000,0.000000,0.000000
101026_28200696_Web (www.sprinklebakes.com),537189915,101026_BTF_300x250_28200696_5W,537977883,USD,852,432,0.154213,0.356974,50.704225
101962_28200696_Web (www.insidethemagic.net),538975399,101962_ATF_300x250_28200696_2W,538975437,USD,389,387,0.275963,0.713082,99.485861
101372_28200696_Web (www.mylifebygogogoff.com),537240277,101372_ATF_300x250_28200696_1W,538246451,USD,80,40,0.022519,0.562975,50.000000
100020_28200696_Mobile (alittleclaireification.com),536873023,100020_MBL_300x250_28200696_1M,538195451,USD,341,94,0.038419,0.408712,27.565982
101957_28200696_Web (www.canadianfinanceblog.com),538948075,101957_BTF_300x250_28200696_1W,538948104,USD,209,66,0.031319,0.474530,31.578947
100813_28200696_Mobile (www.aglimpseinsideblog.com),537182498,100813_TBL_300x250_28200696_1M,538524882,USD,1,1,0.000349,0.349000,100.000000
101903_28200696_Web (www.disneyaddicts.com),537315449,101903_ATF_728x90_28200696_1WADS,538759146,USD,129,63,0.039414,0.625619,48.837209
101625_28200696_Mobile (www.debatewise.org),537278583,101625_MBL_300x250_28200696_1M,538523831,USD,308,0,0.000000,0.000000,0.000000
100300_28200696_Web (www.fromgatetoplate.com),537124972,100300_BTF_300x250_28200696_2W,537192645,USD,2,0,0.000000,0.000000,0.000000
100952_28200696_Web (www.travelmamas.com),537187861,100952_ATF_728x90_28200696_1W,537575320,USD,3,0,0.000000,0.000000,0.000000
100664_28200696_Mobile (www.missiontosave.com),537167202,100664_TBL_300x250_28200696_1M,537321999,USD,54,29,0.018980,0.654482,53.703703
101289_28200696_Web (www.happyhomefairy.com),537225372,101289_ATF_300x250_28200696_1W,538154026,USD,580,65,0.037643,0.579123,11.206896
101862_28200696_Web (www.shakeuplearning.com),537308997,101862_BTF_300x250_28200696_3W,538712149,USD,"1,128",454,0.232938,0.513079,40.248226
100755_28200696_Mobile (www.poofycheeks.com),537176852,100755_BTF_300x250_28200696_1M,537329907,USD,2,0,0.000000,0.000000,0.000000
101761_28200696_Web (www.kommineni.info),537296069,101761_ATF_300x250_28200696_1W,538637429,USD,"1,768",242,0.087121,0.360004,13.687782
101302_28200696_Web (www.zelphontheshelf.com),537227398,101302_BTF_300x250_28200696_2W,538162804,USD,47,25,0.016212,0.648480,53.191489
100849_28200696_Mobile (www.reallyareyouserious.com),537183976,100849_BTF_300x250_28200696_3M,537366250,USD,12,2,0.000800,0.400000,16.666666
101584_28200696_Web (www.lecturisiarome.ro),537271692,101584_ATF_728x90_28200696_1W,538479402,USD,153,5,0.002000,0.400000,3.267973
100854_28200696_Web (www.diyfunideas.com),537203084,100854_BTF_300x250_28200696_3W,538028210,USD,38,16,0.004114,0.257125,42.105263
100403_28200696_Mobile (www.theprojectgirl.com),537135381,100403_ATF_728x90_28200696_1M,537211630,USD,81,13,0.008678,0.667538,16.049382
100125_28200696_Web (www.clutterinterrupted.com),537092967,100125_BTF_728x90_28200696_1W,537125091,USD,5,2,0.000939,0.469500,40.000000
000001_28200696_web,537133291,000001_ATF_728x90_28200696_1W-ADXEND,537207904,USD,"43,056","10,222",1.248352,0.122124,23.741174
100562_28200696_Web (www.larkscountryheart.com),537152062,100562_ATF_728x90_28200696_1W,537251189,USD,1,1,0.000488,0.488000,100.000000
101345_28200696_Mobile (www.chasethewritedream.com),537235414,101345_MBL_300x250_28200696_1M,538220732,USD,187,49,0.019004,0.387836,26.203208
101086_28200696_Mobile (www.thestay-at-home-momsurvivalguide.com),537193786,101086_MBL_300x250_28200696_1M,537973060,USD,"1,501",799,0.418741,0.524081,53.231179
100777_28200696_Mobile (www.sweetteaandsavinggraceblog.com),537179146,100777_BTF_300x250_28200696_1M,537318782,USD,1,0,0.000000,0.000000,0.000000
100726_28200696_Web (www.lovelyetc.com),537175134,100726_ATF_728x90_28200696_1W,537303959,USD,2,0,0.000000,0.000000,0.000000
101333_28200696_Web (www.thefitfork.com),537233650,101333_BTF_300x250_28200696_2W,538207881,USD,61,21,0.012330,0.587142,34.426229
100761_28200696_Mobile (www.lifeafterlaundry.com),537177867,100761_ATF_300x250_28200696_1M,537315557,USD,3,0,0.000000,0.000000,0.000000
100126_28200696_Mobile (www.simplygloria.com),537110237,100126_BTF_160x600_28200696_1M,537153625,USD,352,146,0.069338,0.474917,41.477272
100874_28200696_Mobile (www.thecottagemama.com),537184692,100874_TBL_300x250_28200696_1M,538199712,USD,62,32,0.014467,0.452093,51.612903
101302_28200696_Web (www.zelphontheshelf.com),537227398,101302_ATF_728x90_28200696_1W,538162802,USD,38,19,0.009829,0.517315,50.000000
101421_28200696_Web (www.clairebrodydesigns.com),537249245,101421_BTF_300x250_28200696_4W,538501293,USD,61,26,0.012188,0.468769,42.622950
100317_28200696_Web (www.wildflowerramblings.com),537128758,100317_BTF_728x90_28200696_1W,537198803,USD,190,92,0.052118,0.566500,48.421052
100700_28200696_Mobile (www.whatsurhomestory.com),537174145,100700_ATF_300x250_28200696_1M,537301346,USD,147,47,0.030113,0.640702,31.972789
100091_28200696_Mobile (www.prepared-housewives.com),537097949,100091_BTF_300x250_28200696_4M,537254261,USD,2,1,0.000500,0.500000,50.000000
101364_28200696_Mobile (www.craft-o-maniac.com),537238586,101364_MBL_300x250_28200696_1M,538236554,USD,53,14,0.004808,0.343428,26.415094
100150_28200696_Web (www.overtimecook.com),537100561,100150_ATF_300x250_28200696_1W,537156801,USD,114,51,0.021574,0.423019,44.736842
100869_28200696_Mobile (www.cookistry.com),537184635,100869_BTF_300x250_28200696_2M,537393653,USD,32,6,0.002450,0.408333,18.750000
100493_28200696_Mobile (www.ourthriftyideas.com),537144563,100493_BTF_300x250_28200696_2M,537235957,USD,48,11,0.009801,0.891000,22.916666
100776_28200696_Web (www.brunchtimebaker.com),537179144,100776_BTF_300x250_28200696_2W,537318775,USD,"8,471","2,733",0.829354,0.303459,32.263014
101418_28200696_Mobile (www.andshegames.com),537248816,101418_TBL_300x250_28200696_1M,538308171,USD,25,6,0.002174,0.362333,24.000000
100611_28200696_Mobile (www.onelittlemomma.com),537156046,100611_ATF_300x250_28200696_1M,537262957,USD,258,39,0.014913,0.382384,15.116279
100452_28200696_Web (www.cleverhousewife.com),537142609,100452_BTF_300x250_28200696_3W,538022223,USD,67,26,0.017189,0.661115,38.805970
100854_28200696_Mobile (diyfunideas.com),537203083,100854_BTF_300x250_28200696_2M,538027459,USD,391,222,0.053624,0.241549,56.777493
700353_28200696_Web (www.pinkstripeysocks.com),537303632,700353_BTF_728x90_28200696_1W,538679261,USD,"1,568",813,0.425589,0.523479,51.849489
101534_28200696_Web (www.perfectskincareforyou.com),537264543,101534_BTF_300x250_28200696_2W,538433240,USD,4,1,0.000414,0.414000,25.000000
101959_28200696_Web (www.livelovefruit.com),538956037,101959_ATF_728x90_28200696_1W,538956086,USD,"1,480",431,0.327285,0.759361,29.121621
100759_28200696_Mobile (www.inspirationkitchen.com),537177633,100759_BTF_300x250_28200696_2M,537314979,USD,36,15,0.009584,0.638933,41.666666
101682_28200696_Web (www.busybeingjennifer.com),537289237,101682_BTF_300x250_28200696_1W,538595245,USD,31,20,0.012029,0.601450,64.516129
101016_28200696_Web (www.kidsonaplane.com),537189899,101016_BTF_300x250_28200696_2W,537672216,USD,56,33,0.016063,0.486757,58.928571
101727_28200696_Web (www.wdwprepschool.com),537291697,101727_BTF_728x90_28200696_1W,538609950,USD,2,0,0.000000,0.000000,0.000000
100551_28200696_Web (www.onelittleproject.com),537190764,100551_BTF_300x250_28200696_2W,537795611,USD,"1,218",300,0.154672,0.515573,24.630541
101886_28200696_Web (www.goldenboypromotions.com),537311646,101886_ATF_728x90_28200696_1W,538739080,USD,87,66,0.034358,0.520575,75.862068
100854_28200696_Web (www.diyfunideas.com),537203084,100854_BTF_300x250_28200696_4W,538028211,USD,40,20,0.005335,0.266750,50.000000
101126_28200696_Web (www.homemadeginger.com),537197455,101126_BTF_300x250_28200696_1W,537994786,USD,16,5,0.003142,0.628400,31.250000
101690_28200696_Web (www.germanshepherdcountry.com),537289924,101690_BTF_300x250_28200696_2W,538599303,USD,22,1,0.000690,0.690000,4.545454
101681_28200696_Web (www.howtomakeaburlapwreath.com),537289234,101681_BTF_728x90_28200696_1W,538595231,USD,46,16,0.013028,0.814250,34.782608
100816_28200696_Web(www.littlebroken.com),537187664,100816_BTF_300x250_28200696_2W,537559377,USD,1,1,0.000450,0.450000,100.000000
101938_28200696_Web (www.hearthandmade.co.uk),537323638,101938_ATF_728x90_28200696_2W,538811179,USD,193,56,0.040105,0.716160,29.015544
101131_28200696_Web (www.flourishingfoodie.com),537197954,101131_ATF_728x90_28200696_1W,537997357,USD,1,0,0.000000,0.000000,0.000000
100914_28200696_Mobile (www.candleinthenight.com),537185353,100914_TBL_728x90_28200696_1M,538022298,USD,11,3,0.002514,0.838000,27.272727
101675_28200696_Web (www.dachshundreport.com),537288555,101675_ATF_300x250_28200696_1W,538591375,USD,13,8,0.003290,0.411250,61.538461
100835_28200696_Web (www.amandalinettemeder.com),537183352,100835_BTF_468x60_28200696_1W,538624798,USD,3,0,0.000000,0.000000,0.000000
100915_28200696_Web (www.mabeyshemadeit.com),537185354,100915_ATF_300x250_28200696_1W,537437445,USD,48,18,0.009060,0.503333,37.500000
100264_28200696_Mobile (www.apronstringsblog.com),537121497,100264_BTF_300x250_28200696_3M,537185781,USD,111,35,0.018101,0.517171,31.531531
101131_28200696_Web (www.flourishingfoodie.com),537197954,101131_BTF_300x250_28200696_1W,537997364,USD,91,53,0.025505,0.481226,58.241758
101511_28200696_Web (www.thesiliconjournal.com),537261359,101511_BTF_728x90_28200696_1W,538410298,USD,4,3,0.001200,0.400000,75.000000
